instance,timepoint,MCD_GetBoxDone-value,GetBox_signal-value,Conveyor_Speed_AnyAbnormalFlag,Gripper_Z_Speed_CombinedAnomalyFlag,RotatePosition_CombinedAnomalyFlag,label
13,1960,0.0,0.0,0,0,0,1
13,1961,0.0,0.0,0,0,0,1
13,1962,0.0,0.0,0,0,0,1
13,1963,0.0,0.0,0,0,0,1
13,1964,0.0,0.0,0,0,0,1
13,1965,0.0,0.0,0,0,0,1
13,1966,0.0,0.0,0,0,0,1
13,1967,0.0,0.0,0,0,0,1
13,1968,0.0,0.0,0,0,0,1
13,1969,0.0,0.0,0,0,0,1
13,1970,0.0,0.0,0,0,0,1
13,1971,0.0,0.0,0,0,0,1
13,1972,0.0,0.0,0,0,0,1
13,1973,0.0,0.0,0,0,0,1
13,1974,0.0,0.0,0,0,0,1
13,1975,0.0,0.0,0,0,0,1
13,1976,0.0,0.0,0,0,0,1
13,1977,0.0,0.0,0,0,0,1
13,1978,0.0,0.0,0,0,0,1
13,1979,0.0,0.0,0,0,0,1
13,1980,0.0,0.0,0,0,0,1
13,1981,0.0,0.0,0,0,0,1
13,1982,0.0,0.0,0,0,0,1
13,1983,0.0,0.0,0,0,0,1
13,1984,0.0,0.0,0,0,0,1
13,1985,0.0,0.0,0,0,0,1
13,1986,0.0,0.0,0,0,0,1
13,1987,0.0,0.0,0,0,0,1
13,1988,0.0,0.0,0,0,0,1
13,1989,0.0,0.0,0,0,0,1
13,1990,0.0,0.0,0,0,0,1
13,1991,0.0,0.0,0,0,0,1
13,1992,0.0,0.0,0,0,0,1
13,1993,0.0,0.0,0,0,0,1
13,1994,0.0,1.0,0,0,0,1
13,1995,0.0,1.0,0,0,0,1
13,1996,0.0,1.0,0,0,0,1
13,1997,0.0,1.0,0,0,0,1
13,1998,0.0,1.0,0,0,0,1
13,1999,0.0,1.0,0,0,0,1
14,0,1.0,1.0,0,0,0,1
14,1,1.0,1.0,0,0,0,1
14,2,1.0,1.0,0,0,0,1
14,3,1.0,1.0,0,0,0,1
14,4,1.0,1.0,0,0,0,1
14,5,1.0,1.0,0,0,0,1
14,6,1.0,1.0,0,0,0,1
14,7,1.0,1.0,0,0,0,1
14,8,1.0,1.0,0,0,0,1
14,9,1.0,1.0,0,0,0,1
14,10,1.0,1.0,0,0,0,1
14,11,1.0,1.0,0,0,0,1
14,12,1.0,1.0,0,0,0,1
14,13,1.0,1.0,0,0,0,1
14,14,1.0,1.0,0,0,0,1
14,15,1.0,1.0,0,0,0,1
14,16,1.0,1.0,0,0,0,1
14,17,1.0,1.0,0,0,0,1
14,18,1.0,1.0,0,0,0,1
14,19,1.0,1.0,0,0,0,1
14,20,1.0,1.0,0,0,0,1
14,21,1.0,1.0,0,0,0,1
14,22,1.0,1.0,0,0,0,1
14,23,1.0,1.0,0,0,0,1
14,24,1.0,1.0,0,0,0,1
14,25,1.0,1.0,0,0,0,1
14,26,1.0,1.0,0,0,0,1
14,27,1.0,1.0,0,0,0,1
14,28,1.0,1.0,0,0,0,1
14,29,1.0,1.0,0,0,0,1
14,30,1.0,1.0,0,0,0,1
14,31,1.0,1.0,0,0,0,1
14,32,1.0,1.0,0,0,0,1
14,33,1.0,1.0,0,0,0,1
14,34,1.0,1.0,0,0,0,1
14,35,1.0,1.0,0,0,0,1
14,36,1.0,1.0,0,0,0,1
14,37,1.0,1.0,0,0,0,1
14,38,1.0,1.0,0,0,0,1
14,39,1.0,1.0,0,0,0,1
14,40,1.0,1.0,0,0,0,1
14,41,1.0,1.0,0,0,0,1
14,42,1.0,1.0,0,0,0,1
14,43,1.0,1.0,0,0,0,1
14,44,1.0,1.0,0,0,0,1
14,45,1.0,1.0,0,0,0,1
14,46,1.0,1.0,0,0,0,1
14,47,1.0,1.0,0,0,0,1
14,48,1.0,1.0,0,0,0,1
14,49,1.0,1.0,0,0,0,1
14,50,1.0,1.0,0,0,0,1
14,51,1.0,1.0,0,0,0,1
14,52,1.0,1.0,0,0,0,1
14,53,1.0,1.0,0,0,0,1
14,54,1.0,1.0,0,0,0,1
14,55,1.0,1.0,0,0,0,1
14,56,1.0,1.0,0,0,0,1
14,57,1.0,1.0,0,0,0,1
14,58,1.0,1.0,0,0,0,1
14,59,1.0,1.0,0,0,0,1
14,60,1.0,1.0,0,0,0,1
14,61,1.0,1.0,0,0,0,1
14,62,1.0,1.0,0,0,0,1
14,63,1.0,1.0,0,0,0,1
14,64,1.0,1.0,0,0,0,1
14,65,1.0,1.0,0,0,0,1
14,66,1.0,1.0,0,0,0,1
14,67,1.0,1.0,0,0,0,1
14,68,1.0,1.0,0,0,0,1
14,69,1.0,1.0,0,0,0,1
14,70,1.0,1.0,0,0,0,1
14,71,1.0,1.0,0,0,0,1
14,72,1.0,1.0,0,0,0,1
14,73,1.0,1.0,0,0,0,1
14,74,1.0,1.0,0,0,0,1
14,75,1.0,1.0,0,0,0,1
14,76,1.0,1.0,0,0,0,1
14,77,1.0,1.0,0,0,0,1
14,78,1.0,1.0,0,0,0,1
14,79,1.0,1.0,0,0,0,1
14,80,1.0,1.0,0,0,0,1
14,81,1.0,1.0,0,0,0,1
14,82,1.0,1.0,0,0,0,1
14,83,1.0,1.0,0,0,0,1
14,84,1.0,1.0,0,0,0,1
14,85,1.0,1.0,0,0,0,1
14,86,1.0,1.0,0,0,0,1
14,87,1.0,1.0,0,0,0,1
14,88,1.0,1.0,0,0,0,1
14,89,1.0,1.0,0,0,0,1
14,90,1.0,1.0,0,0,0,1
14,91,1.0,1.0,0,0,0,1
14,92,1.0,1.0,0,0,0,1
14,93,1.0,1.0,0,0,0,1
14,94,1.0,1.0,0,0,0,1
14,95,1.0,1.0,0,0,0,1
14,96,1.0,1.0,0,0,0,1
14,97,1.0,1.0,0,0,0,1
14,98,1.0,1.0,0,0,0,1
14,99,1.0,1.0,0,0,0,1
14,100,1.0,1.0,0,0,0,1
14,101,1.0,1.0,0,0,0,1
14,102,1.0,1.0,0,0,0,1
14,103,1.0,1.0,0,0,0,1
14,104,1.0,1.0,0,0,0,1
14,105,1.0,1.0,0,0,0,1
14,106,1.0,1.0,0,0,0,1
14,107,1.0,1.0,0,0,0,1
14,108,1.0,1.0,0,0,0,1
14,109,1.0,0.0,0,0,0,1
14,110,1.0,0.0,0,0,0,1
14,111,1.0,0.0,0,0,0,1
14,112,1.0,0.0,0,0,0,1
14,113,1.0,0.0,0,0,0,1
14,114,1.0,0.0,0,0,0,1
14,115,1.0,0.0,0,0,0,1
14,116,0.0,0.0,0,0,0,1
14,117,0.0,0.0,0,0,0,1
14,118,0.0,0.0,0,0,0,1
14,119,0.0,0.0,0,0,0,1
14,120,0.0,0.0,0,0,0,1
14,121,0.0,0.0,0,0,0,1
14,122,0.0,0.0,0,0,0,1
14,123,0.0,0.0,0,0,0,1
14,124,0.0,0.0,0,0,0,1
14,125,0.0,0.0,0,0,0,1
14,126,0.0,0.0,0,0,0,1
14,127,0.0,0.0,0,0,0,1
14,128,0.0,0.0,0,0,0,1
14,129,0.0,0.0,0,0,0,1
14,130,0.0,0.0,0,0,0,1
14,131,0.0,0.0,0,0,0,1
14,132,0.0,0.0,0,0,0,1
14,133,0.0,0.0,0,0,0,1
14,134,0.0,0.0,0,0,0,1
14,135,0.0,0.0,0,0,0,1
14,136,0.0,0.0,0,0,0,1
14,137,0.0,0.0,0,0,0,1
14,138,0.0,0.0,0,0,0,1
14,139,0.0,0.0,0,0,0,1
14,140,0.0,0.0,0,0,0,1
14,141,0.0,0.0,0,0,0,1
14,142,0.0,0.0,0,0,0,1
14,143,0.0,0.0,0,0,0,1
14,144,0.0,0.0,0,0,0,1
14,145,0.0,0.0,0,0,0,1
14,146,0.0,0.0,0,0,0,1
14,147,0.0,0.0,0,0,0,1
14,148,0.0,0.0,0,0,0,1
14,149,0.0,0.0,0,0,0,1
14,150,0.0,0.0,0,0,0,1
14,151,0.0,0.0,0,0,0,1
14,152,0.0,0.0,0,0,0,1
14,153,0.0,0.0,0,0,0,1
14,154,0.0,0.0,0,0,0,1
14,155,0.0,0.0,0,0,0,1
14,156,0.0,0.0,0,0,0,1
14,157,0.0,0.0,0,0,0,1
14,158,0.0,0.0,0,0,0,1
14,159,0.0,0.0,0,0,0,1
14,160,0.0,0.0,0,0,0,1
14,161,0.0,0.0,0,0,0,1
14,162,0.0,0.0,0,0,0,1
14,163,0.0,0.0,0,0,0,1
14,164,0.0,0.0,0,0,0,1
14,165,0.0,0.0,0,0,0,1
14,166,0.0,0.0,0,0,0,1
14,167,0.0,0.0,0,0,0,1
14,168,0.0,0.0,0,0,0,1
14,169,0.0,0.0,0,0,0,1
14,170,0.0,0.0,0,0,0,1
14,171,0.0,0.0,0,0,0,1
14,172,0.0,0.0,0,0,0,1
14,173,0.0,0.0,0,0,0,1
14,174,0.0,0.0,0,0,0,1
14,175,0.0,0.0,0,0,0,1
14,176,0.0,0.0,0,0,0,1
14,177,0.0,0.0,0,0,0,1
14,178,0.0,0.0,0,0,0,1
14,179,0.0,0.0,0,0,0,1
14,180,0.0,0.0,0,0,0,1
14,181,0.0,0.0,0,0,0,1
14,182,0.0,0.0,0,0,0,1
14,183,0.0,0.0,0,0,0,1
14,184,0.0,0.0,0,0,0,1
14,185,0.0,0.0,0,0,0,1
14,186,0.0,0.0,0,0,0,1
14,187,0.0,0.0,0,0,0,1
14,188,0.0,0.0,0,0,0,1
14,189,0.0,0.0,0,0,0,1
14,190,0.0,0.0,0,0,0,1
14,191,0.0,0.0,0,0,0,1
14,192,0.0,0.0,0,0,0,1
14,193,0.0,0.0,0,0,0,1
14,194,0.0,0.0,0,0,0,1
14,195,0.0,0.0,0,0,0,1
14,196,0.0,0.0,0,0,0,1
14,197,0.0,0.0,0,0,0,1
14,198,0.0,0.0,0,0,0,1
14,199,0.0,0.0,0,0,0,1
14,200,0.0,0.0,0,0,0,1
14,201,0.0,0.0,0,0,0,1
14,202,0.0,0.0,0,0,0,1
14,203,0.0,0.0,0,0,0,1
14,204,0.0,0.0,0,0,0,1
14,205,0.0,0.0,0,0,0,1
14,206,0.0,0.0,0,0,0,1
14,207,0.0,0.0,0,0,0,1
14,208,0.0,0.0,0,0,0,1
14,209,0.0,0.0,0,0,0,1
14,210,0.0,0.0,0,0,0,1
14,211,0.0,0.0,0,0,0,1
14,212,0.0,0.0,0,0,0,1
14,213,0.0,0.0,0,0,0,1
14,214,0.0,0.0,0,0,0,1
14,215,0.0,0.0,0,0,0,1
14,216,0.0,0.0,0,0,0,1
14,217,0.0,0.0,0,0,0,1
14,218,0.0,0.0,0,0,0,1
14,219,0.0,0.0,0,0,0,1
14,220,0.0,0.0,0,0,0,1
14,221,0.0,0.0,0,0,0,1
14,222,0.0,0.0,0,0,0,1
14,223,0.0,0.0,0,0,0,1
14,224,0.0,0.0,0,0,0,1
14,225,0.0,0.0,0,0,0,1
14,226,0.0,0.0,0,0,0,1
14,227,0.0,0.0,0,0,0,1
14,228,0.0,0.0,0,0,0,1
14,229,0.0,0.0,0,0,0,1
14,230,0.0,0.0,0,0,0,1
14,231,0.0,0.0,0,0,0,1
14,232,0.0,0.0,0,0,0,1
14,233,0.0,0.0,0,0,0,1
14,234,0.0,0.0,0,0,0,1
14,235,0.0,0.0,0,0,0,1
14,236,0.0,0.0,0,0,0,1
14,237,0.0,0.0,0,0,0,1
14,238,0.0,0.0,0,0,0,1
14,239,0.0,0.0,0,0,0,1
14,240,0.0,0.0,0,0,0,1
14,241,0.0,0.0,0,0,0,1
14,242,0.0,0.0,0,0,0,1
14,243,0.0,0.0,0,0,0,1
14,244,0.0,0.0,0,0,0,1
14,245,0.0,0.0,0,0,0,1
14,246,0.0,0.0,0,0,0,1
14,247,0.0,0.0,0,0,0,1
14,248,0.0,0.0,0,0,0,1
14,249,0.0,0.0,0,0,0,1
14,250,0.0,0.0,0,0,0,1
14,251,0.0,0.0,0,0,0,1
14,252,0.0,0.0,0,0,0,1
14,253,0.0,0.0,0,0,0,1
14,254,0.0,0.0,0,0,0,1
14,255,0.0,0.0,0,0,0,1
14,256,0.0,0.0,0,0,0,1
14,257,0.0,0.0,0,0,0,1
14,258,0.0,0.0,0,0,0,1
14,259,0.0,0.0,0,0,0,1
14,260,0.0,0.0,0,0,0,1
14,261,0.0,0.0,0,0,0,1
14,262,0.0,0.0,0,0,0,1
14,263,0.0,0.0,0,0,0,1
14,264,0.0,0.0,0,0,0,1
14,265,0.0,0.0,0,0,0,1
14,266,0.0,1.0,0,0,0,1
14,267,0.0,1.0,0,0,0,1
14,268,0.0,1.0,0,0,0,1
14,269,0.0,1.0,0,0,0,1
14,270,0.0,1.0,0,0,0,1
14,271,0.0,1.0,0,0,0,1
14,272,1.0,1.0,0,0,0,1
14,273,1.0,1.0,0,0,0,1
14,274,1.0,1.0,0,0,0,1
14,275,1.0,1.0,0,0,0,1
14,276,1.0,1.0,0,0,0,1
14,277,1.0,1.0,0,0,0,1
14,278,1.0,1.0,0,0,0,1
14,279,1.0,1.0,0,0,0,1
14,280,1.0,1.0,0,0,0,1
14,281,1.0,1.0,0,0,0,1
14,282,1.0,1.0,0,0,0,1
14,283,1.0,1.0,0,0,0,1
14,284,1.0,1.0,0,0,0,1
14,285,1.0,1.0,0,0,0,1
14,286,1.0,1.0,0,0,0,1
14,287,1.0,1.0,0,0,0,1
14,288,1.0,1.0,0,0,0,1
14,289,1.0,1.0,0,0,0,1
14,290,1.0,1.0,0,0,0,1
14,291,1.0,1.0,0,0,0,1
14,292,1.0,1.0,0,0,0,1
14,293,1.0,1.0,0,0,0,1
14,294,1.0,1.0,0,0,0,1
14,295,1.0,1.0,0,0,0,1
14,296,1.0,1.0,0,0,0,1
14,297,1.0,1.0,0,0,0,1
14,298,1.0,1.0,0,0,0,1
14,299,1.0,1.0,0,0,0,1
14,300,1.0,1.0,0,0,0,1
14,301,1.0,1.0,0,0,0,1
14,302,1.0,1.0,0,0,0,1
14,303,1.0,1.0,0,0,0,1
14,304,1.0,1.0,0,0,0,1
14,305,1.0,1.0,0,0,0,1
14,306,1.0,1.0,0,0,0,1
14,307,1.0,1.0,0,0,0,1
14,308,1.0,1.0,0,0,0,1
14,309,1.0,1.0,0,0,0,1
14,310,1.0,1.0,0,0,0,1
14,311,1.0,1.0,0,0,0,1
14,312,1.0,1.0,0,0,0,1
14,313,1.0,1.0,0,0,0,1
14,314,1.0,1.0,0,0,0,1
14,315,1.0,1.0,0,0,0,1
14,316,1.0,1.0,0,0,0,1
14,317,1.0,1.0,0,0,0,1
14,318,1.0,1.0,0,0,0,1
14,319,1.0,1.0,0,0,0,1
14,320,1.0,1.0,0,0,0,1
14,321,1.0,1.0,0,0,0,1
14,322,1.0,1.0,0,0,0,1
14,323,1.0,1.0,0,0,0,1
14,324,1.0,1.0,0,0,0,1
14,325,1.0,1.0,0,0,0,1
14,326,1.0,1.0,0,0,0,1
14,327,1.0,1.0,0,0,0,1
14,328,1.0,1.0,0,0,0,1
14,329,1.0,1.0,0,0,0,1
14,330,1.0,1.0,0,0,0,1
14,331,1.0,1.0,0,0,0,1
14,332,1.0,1.0,0,0,0,1
14,333,1.0,1.0,0,0,0,1
14,334,1.0,1.0,0,0,0,1
14,335,1.0,1.0,0,0,0,1
14,336,1.0,1.0,0,0,0,1
14,337,1.0,1.0,0,0,0,1
14,338,1.0,1.0,0,0,0,1
14,339,1.0,1.0,0,0,0,1
14,340,1.0,1.0,0,0,0,1
14,341,1.0,1.0,0,0,0,1
14,342,1.0,1.0,0,0,0,1
14,343,1.0,1.0,0,0,0,1
14,344,1.0,1.0,0,0,0,1
14,345,1.0,1.0,0,0,0,1
14,346,1.0,1.0,0,0,0,1
14,347,1.0,1.0,0,0,0,1
14,348,1.0,1.0,0,0,0,1
14,349,1.0,1.0,0,0,0,1
14,350,1.0,1.0,0,0,0,1
14,351,1.0,1.0,0,0,0,1
14,352,1.0,1.0,0,0,0,1
14,353,1.0,1.0,0,0,0,1
14,354,1.0,1.0,0,0,0,1
14,355,1.0,1.0,0,0,0,1
14,356,1.0,1.0,0,0,0,1
14,357,1.0,1.0,0,0,0,1
14,358,1.0,1.0,0,0,0,1
14,359,1.0,1.0,0,0,0,1
14,360,1.0,1.0,0,0,0,1
14,361,1.0,1.0,0,0,0,1
14,362,1.0,1.0,0,0,0,1
14,363,1.0,1.0,0,0,0,1
14,364,1.0,1.0,0,0,0,1
14,365,1.0,1.0,0,0,0,1
14,366,1.0,1.0,0,0,0,1
14,367,1.0,1.0,0,0,0,1
14,368,1.0,1.0,0,0,0,1
14,369,1.0,1.0,0,0,0,1
14,370,1.0,1.0,0,0,0,1
14,371,1.0,1.0,0,0,0,1
14,372,1.0,1.0,0,0,0,1
14,373,1.0,1.0,0,0,0,1
14,374,1.0,1.0,0,0,0,1
14,375,1.0,1.0,0,0,0,1
14,376,1.0,1.0,0,0,0,1
14,377,1.0,1.0,0,0,0,1
14,378,1.0,1.0,0,0,0,1
14,379,1.0,1.0,0,0,0,1
14,380,1.0,1.0,0,0,0,1
14,381,1.0,1.0,0,0,0,1
14,382,1.0,1.0,0,0,0,1
14,383,1.0,1.0,0,0,0,1
14,384,1.0,1.0,0,0,0,1
14,385,1.0,1.0,0,0,0,1
14,386,1.0,1.0,0,0,0,1
14,387,1.0,1.0,0,0,0,1
14,388,1.0,1.0,0,0,0,1
14,389,1.0,1.0,0,0,0,1
14,390,1.0,1.0,0,0,0,1
14,391,1.0,1.0,0,0,0,1
14,392,1.0,1.0,0,0,0,1
14,393,1.0,1.0,0,0,0,1
14,394,1.0,1.0,0,0,0,1
14,395,1.0,1.0,0,0,0,1
14,396,1.0,1.0,0,0,0,1
14,397,1.0,1.0,0,0,0,1
14,398,1.0,1.0,0,0,0,1
14,399,1.0,1.0,0,0,0,1
14,400,1.0,1.0,0,0,0,1
14,401,1.0,1.0,0,0,0,1
14,402,1.0,1.0,0,0,0,1
14,403,1.0,1.0,0,0,0,1
14,404,1.0,1.0,0,0,0,1
14,405,1.0,1.0,0,0,0,1
14,406,1.0,1.0,0,0,0,1
14,407,1.0,1.0,0,0,0,1
14,408,1.0,1.0,0,0,0,1
14,409,1.0,1.0,0,0,0,1
14,410,1.0,1.0,0,0,0,1
14,411,1.0,1.0,0,0,0,1
14,412,1.0,1.0,0,0,0,1
14,413,1.0,1.0,0,0,0,1
14,414,1.0,1.0,0,0,0,1
14,415,1.0,1.0,0,0,0,1
14,416,1.0,1.0,0,0,0,1
14,417,1.0,1.0,0,0,0,1
14,418,1.0,1.0,0,0,0,1
14,419,1.0,1.0,0,0,0,1
14,420,1.0,1.0,0,0,0,1
14,421,1.0,1.0,0,0,0,1
14,422,1.0,1.0,0,0,0,1
14,423,1.0,1.0,0,0,0,1
14,424,1.0,1.0,0,0,0,1
14,425,1.0,1.0,0,0,0,1
14,426,1.0,1.0,0,0,0,1
14,427,1.0,1.0,0,0,0,1
14,428,1.0,1.0,0,0,0,1
14,429,1.0,1.0,0,0,0,1
14,430,1.0,1.0,0,0,0,1
14,431,1.0,1.0,0,0,0,1
14,432,1.0,1.0,0,0,0,1
14,433,1.0,1.0,1,0,0,1
14,434,1.0,1.0,1,0,0,1
14,435,1.0,1.0,1,0,0,1
14,436,1.0,1.0,1,0,0,1
14,437,1.0,1.0,1,0,0,1
14,438,1.0,0.0,1,0,0,1
14,439,1.0,0.0,1,0,0,1
14,440,1.0,0.0,1,0,0,1
14,441,1.0,0.0,1,0,0,1
14,442,1.0,0.0,1,0,0,1
14,443,1.0,0.0,1,0,0,1
14,444,0.0,0.0,1,0,0,1
14,445,0.0,0.0,1,0,0,1
14,446,0.0,0.0,1,0,0,1
14,447,0.0,0.0,1,0,0,1
14,448,0.0,0.0,1,0,0,1
14,449,0.0,0.0,1,0,0,1
14,450,0.0,0.0,1,0,0,1
14,451,0.0,0.0,1,0,0,1
14,452,0.0,0.0,1,0,0,1
14,453,0.0,0.0,1,0,0,1
14,454,0.0,0.0,1,0,0,1
14,455,0.0,0.0,1,0,0,1
14,456,0.0,0.0,1,0,0,1
14,457,0.0,0.0,1,0,0,1
14,458,0.0,0.0,1,0,0,1
14,459,0.0,0.0,1,0,0,1
14,460,0.0,0.0,1,0,0,1
14,461,0.0,0.0,1,0,0,1
14,462,0.0,0.0,1,0,0,1
14,463,0.0,0.0,1,0,0,1
14,464,0.0,0.0,1,0,0,1
14,465,0.0,0.0,1,0,0,1
14,466,0.0,0.0,1,0,0,1
14,467,0.0,0.0,1,0,0,1
14,468,0.0,0.0,1,0,0,1
14,469,0.0,0.0,1,0,0,1
14,470,0.0,0.0,1,0,0,1
14,471,0.0,0.0,1,0,0,1
14,472,0.0,0.0,1,0,0,1
14,473,0.0,0.0,1,0,0,1
14,474,0.0,0.0,1,0,0,1
14,475,0.0,0.0,1,0,0,1
14,476,0.0,0.0,1,0,0,1
14,477,0.0,0.0,1,0,0,1
14,478,0.0,0.0,1,0,0,1
14,479,0.0,0.0,1,0,0,1
14,480,0.0,0.0,1,0,0,1
14,481,0.0,0.0,1,0,0,1
14,482,0.0,0.0,1,0,0,1
14,483,0.0,0.0,1,0,0,1
14,484,0.0,0.0,1,0,0,1
14,485,0.0,0.0,1,0,0,1
14,486,0.0,0.0,1,0,0,1
14,487,0.0,0.0,1,0,0,1
14,488,0.0,0.0,1,0,0,1
14,489,0.0,0.0,1,0,0,1
14,490,0.0,0.0,1,0,0,1
14,491,0.0,0.0,1,0,0,1
14,492,0.0,0.0,1,0,0,1
14,493,0.0,0.0,1,0,0,1
14,494,0.0,0.0,1,0,0,1
14,495,0.0,0.0,1,0,0,1
14,496,0.0,0.0,1,0,0,1
14,497,0.0,0.0,1,0,0,1
14,498,0.0,0.0,1,0,0,1
14,499,0.0,0.0,1,0,0,1
14,500,0.0,0.0,1,0,0,1
14,501,0.0,0.0,1,0,0,1
14,502,0.0,0.0,1,0,0,1
14,503,0.0,0.0,1,0,0,1
14,504,0.0,0.0,1,0,0,1
14,505,0.0,0.0,1,0,0,1
14,506,0.0,0.0,1,0,0,1
14,507,0.0,0.0,1,0,0,1
14,508,0.0,0.0,1,0,0,1
14,509,0.0,0.0,1,0,0,1
14,510,0.0,0.0,1,0,0,1
14,511,0.0,0.0,1,0,0,1
14,512,0.0,0.0,1,0,0,1
14,513,0.0,0.0,1,0,0,1
14,514,0.0,0.0,1,0,0,1
14,515,0.0,0.0,1,0,0,1
14,516,0.0,0.0,1,0,0,1
14,517,0.0,0.0,1,0,0,1
14,518,0.0,0.0,1,0,0,1
14,519,0.0,0.0,1,0,0,1
14,520,0.0,0.0,1,0,0,1
14,521,0.0,0.0,1,0,0,1
14,522,0.0,0.0,1,0,0,1
14,523,0.0,0.0,1,0,0,1
14,524,0.0,0.0,1,0,0,1
14,525,0.0,0.0,1,0,0,1
14,526,0.0,0.0,1,0,0,1
14,527,0.0,0.0,1,0,0,1
14,528,0.0,0.0,1,0,0,1
14,529,0.0,0.0,1,0,0,1
14,530,0.0,0.0,1,0,0,1
14,531,0.0,0.0,1,0,0,1
14,532,0.0,0.0,1,0,0,1
14,533,0.0,0.0,1,0,0,1
14,534,0.0,0.0,1,0,0,1
14,535,0.0,0.0,1,0,0,1
14,536,0.0,0.0,1,0,0,1
14,537,0.0,0.0,1,0,0,1
14,538,0.0,0.0,1,0,0,1
14,539,0.0,0.0,1,0,0,1
14,540,0.0,0.0,1,0,0,1
14,541,0.0,0.0,1,0,0,1
14,542,0.0,0.0,1,0,0,1
14,543,0.0,0.0,1,0,0,1
14,544,0.0,0.0,1,0,0,1
14,545,0.0,0.0,1,0,0,1
14,546,0.0,0.0,1,0,0,1
14,547,0.0,0.0,1,0,0,1
14,548,0.0,0.0,1,0,0,1
14,549,0.0,0.0,1,0,0,1
14,550,0.0,0.0,1,0,0,1
14,551,0.0,0.0,1,0,0,1
14,552,0.0,0.0,1,0,0,1
14,553,0.0,0.0,1,0,0,1
14,554,0.0,0.0,1,0,0,1
14,555,0.0,0.0,1,0,0,1
14,556,0.0,0.0,1,0,0,1
14,557,0.0,0.0,1,0,0,1
14,558,0.0,0.0,1,0,0,1
14,559,0.0,0.0,1,0,0,1
14,560,0.0,0.0,1,0,0,1
14,561,0.0,0.0,1,0,0,1
14,562,0.0,0.0,1,0,0,1
14,563,0.0,0.0,1,0,0,1
14,564,0.0,0.0,1,0,0,1
14,565,0.0,0.0,1,0,0,1
14,566,0.0,0.0,1,0,0,1
14,567,0.0,0.0,1,0,0,1
14,568,0.0,0.0,1,0,0,1
14,569,0.0,0.0,1,0,0,1
14,570,0.0,0.0,1,0,0,1
14,571,0.0,0.0,1,0,0,1
14,572,0.0,0.0,1,0,0,1
14,573,0.0,0.0,1,0,0,1
14,574,0.0,0.0,1,0,0,1
14,575,0.0,0.0,1,0,0,1
14,576,0.0,0.0,1,0,0,1
14,577,0.0,0.0,1,0,0,1
14,578,0.0,0.0,1,0,0,1
14,579,0.0,0.0,1,0,0,1
14,580,0.0,0.0,1,0,0,1
14,581,0.0,0.0,1,0,0,1
14,582,0.0,0.0,1,0,0,1
14,583,0.0,0.0,1,0,0,1
14,584,0.0,0.0,1,0,0,1
14,585,0.0,0.0,1,0,0,1
14,586,0.0,0.0,1,0,0,1
14,587,0.0,0.0,1,0,0,1
14,588,0.0,0.0,1,0,0,1
14,589,0.0,0.0,1,0,0,1
14,590,0.0,0.0,1,0,0,1
14,591,0.0,0.0,1,0,0,1
14,592,0.0,0.0,1,0,0,1
14,593,0.0,0.0,1,0,0,1
14,594,0.0,0.0,1,0,0,1
14,595,0.0,0.0,1,0,0,1
14,596,0.0,0.0,1,0,0,1
14,597,0.0,0.0,1,0,0,1
14,598,0.0,0.0,1,0,0,1
14,599,0.0,0.0,1,0,0,1
14,600,0.0,0.0,1,0,0,1
14,601,0.0,0.0,1,0,0,1
14,602,0.0,0.0,1,0,0,1
14,603,0.0,0.0,1,0,0,1
14,604,0.0,0.0,1,0,0,1
14,605,0.0,0.0,1,0,0,1
14,606,0.0,0.0,1,0,0,1
14,607,0.0,0.0,1,0,0,1
14,608,0.0,0.0,1,0,0,1
14,609,0.0,0.0,1,0,0,1
14,610,0.0,0.0,1,0,0,1
14,611,0.0,0.0,1,0,0,1
14,612,0.0,0.0,1,0,0,1
14,613,0.0,0.0,1,0,0,1
14,614,0.0,0.0,1,0,0,1
14,615,0.0,0.0,1,0,0,1
14,616,0.0,0.0,1,0,0,1
14,617,0.0,0.0,1,0,0,1
14,618,0.0,1.0,1,0,0,1
14,619,0.0,1.0,1,0,0,1
14,620,0.0,1.0,1,0,0,1
14,621,0.0,1.0,1,0,0,1
14,622,0.0,1.0,1,0,0,1
14,623,0.0,1.0,1,0,0,1
14,624,1.0,1.0,1,0,0,1
14,625,1.0,1.0,1,0,0,1
14,626,1.0,1.0,1,0,0,1
14,627,1.0,1.0,1,0,0,1
14,628,1.0,1.0,1,0,0,1
14,629,1.0,1.0,1,0,0,1
14,630,1.0,1.0,1,0,0,1
14,631,1.0,1.0,1,0,0,1
14,632,1.0,1.0,1,0,0,1
14,633,1.0,1.0,1,0,0,1
14,634,1.0,1.0,1,0,0,1
14,635,1.0,1.0,1,0,0,1
14,636,1.0,1.0,1,0,0,1
14,637,1.0,1.0,1,0,0,1
14,638,1.0,1.0,1,0,0,1
14,639,1.0,1.0,1,0,0,1
14,640,1.0,1.0,1,0,0,1
14,641,1.0,1.0,1,0,0,1
14,642,1.0,1.0,1,0,0,1
14,643,1.0,1.0,1,0,0,1
14,644,1.0,1.0,1,0,0,1
14,645,1.0,1.0,1,0,0,1
14,646,1.0,1.0,1,0,0,1
14,647,1.0,1.0,1,0,0,1
14,648,1.0,1.0,1,0,0,1
14,649,1.0,1.0,1,0,0,1
14,650,1.0,1.0,1,0,0,1
14,651,1.0,1.0,1,0,0,1
